0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5819523426361322,0.4066711854201744,0.9490008840102861,0.0,0.14285714285714285,0.5819523426361322,0.4066711854201744,0.9490008840102861,0.5515615508084966,0.39583101998037623,0.9205632878016602,0.1954006385108053,0.19486599392467846,0.4261667723171917
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5699457774371384,0.3936961794439491,0.9127760373173064,0.012658227848101266,0.14285714285714285,0.5819523426361322,0.4066711854201744,0.9490008840102861,0.5515615508084966,0.39583101998037623,0.9205632878016602,0.1954006385108053,0.19486599392467846,0.4261667723171917
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5552757340146721,0.38025045493064746,0.9100196319569709,0.025316455696202535,0.14285714285714285,0.5699457774371384,0.3936961794439491,0.9127760373173064,0.5515615508084966,0.39583101998037623,0.9205632878016602,0.1954006385108053,0.19486599392467846,0.4261667723171917
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5573530642374576,0.4023325262496528,0.8416100654349905,0.0379746835443038,0.14285714285714285,0.5552757340146721,0.38025045493064746,0.9100196319569709,0.5515615508084966,0.39583101998037623,0.9205632878016602,0.1954006385108053,0.19486599392467846,0.4261667723171917
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.561801729052755,0.39708625842696066,0.700323439985775,0.05063291139240507,0.14285714285714285,0.5573530642374576,0.4023325262496528,0.8416100654349905,0.5461680559621613,0.3934069050217557,0.8566372192568282,0.10163938178247296,0.15754336017977527,0.9462122926572679
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5772606056750278,0.38080340411169933,0.7000904849717129,0.06329113924050633,0.14285714285714285,0.561801729052755,0.39708625842696066,0.700323439985775,0.5481259362142756,0.39014620522058163,0.801963377601934,0.15648387568660477,0.18872948963382807,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5764838722935424,0.372219234270127,0.6764437869466204,0.0759493670886076,0.14285714285714285,0.5772606056750278,0.38080340411169933,0.7000904849717129,0.553802487155723,0.38811503668346764,0.7419193895469619,0.15991701773073097,0.2344512675859041,0.717849599713383
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5664778854219725,0.3623574522131508,0.6548212398678357,0.08860759493670886,0.14285714285714285,0.5764838722935424,0.372219234270127,0.6764437869466204,0.5562448284684964,0.37800497794098,0.6939026692792497,0.11922166347692974,0.24640474592748823,0.20738137558111022
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5720590221511079,0.3896392991772161,0.6212007677975191,0.10126582278481013,0.14285714285714285,0.5664778854219725,0.3623574522131508,0.6548212398678357,0.5589902861804612,0.3761215744130946,0.6735630627435713,0.07704621296512133,0.19539344565454686,0.31858225221373276
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5603424074160825,0.4153567158116523,0.592525720842404,0.1139240506329114,0.14285714285714285,0.5720590221511079,0.3896392991772161,0.6212007677975191,0.5544619766706131,0.3848604202927801,0.6459120125580098,0.10947130915140277,0.3890964892692558,0.35134190804239346
