Acer Capillipes,0.00057884,0.00060866,0.00055063,0.00055412,0.00060251,0.0006142,0.00061099,0.00061126,0.00061127,0.00059401,0.00056723,0.00054544,0.00054852,0.0005222,0.00051996,0.00050029,0.0004955,0.00048506,0.0004327,0.00043344,0.00044133,0.00045759,0.00047369,0.00050027,0.00051038,0.0005537,0.00057409,0.00061545,0.0006342,0.00066996,0.00070086,0.0007652,0.0008221,0.0008867,0.00095273,0.00089004,0.00082684,0.00077746,0.00072624,0.00068827,0.00064738,0.00060111,0.00059136,0.00054355,0.00051874,0.00051434,0.00048473,0.0004804,0.00045491,0.00045303,0.0004464,0.00042522,0.00047467,0.00048917,0.00050727,0.00053275,0.00055509,0.00056515,0.00058112,0.00059677,0.00062541,0.0006241,0.00061671,0.00061401
Acer Capillipes,0.00063028,0.00066074,0.00071871,0.00065149,0.00064287,0.00063999,0.00064591,0.00062378,0.00058375,0.0005457,0.0005202,0.00049217,0.00047365,0.00045806,0.00044512,0.00041131,0.00041642,0.00041792,0.00043338,0.00046667,0.00049444,0.00051226,0.00051463,0.00054706,0.00056805,0.00061162,0.00062314,0.0006734,0.00070644,0.00074835,0.00079712,0.00085795,0.00091375,0.00097812,0.00095934,0.00089228,0.00082245,0.00076643,0.0006978,0.00066379,0.0006308,0.00058542,0.00055536,0.00050568,0.00048712,0.00045827,0.00044403,0.00041724,0.00041694,0.00041162,0.00041296,0.0004528,0.00046123,0.00047762,0.00050331,0.00051962,0.00053258,0.00056427,0.00059566,0.00062344,0.00064182,0.00066119,0.00067058,0.00066691
Acer Capillipes,0.00061634,0.00061527,0.0006056,0.00056823,0.00055835,0.00055227,0.00055119,0.00055162,0.0005311,0.00052965,0.00050656,0.00050098,0.0004878,0.0004264,0.00044484,0.00047091,0.00045628,0.00047391,0.00050035,0.00053424,0.00053726,0.00058021,0.00059195,0.00063824,0.00065655,0.00069176,0.00075707,0.00081739,0.00087267,0.00093889,0.00091932,0.00084868,0.0007946,0.00073694,0.00067678,0.00064251,0.00060182,0.00058021,0.00056083,0.00051736,0.00050721,0.00048,0.00044296,0.00044281,0.00044033,0.00047195,0.00048522,0.00050598,0.00052326,0.00054469,0.00054883,0.00055364,0.00056865,0.00059373,0.00058093,0.00058984,0.00058882,0.0005655,0.00057454,0.00061797,0.00054334,0.00059248,0.00060658,0.00060235
Acer Capillipes,0.00061271,0.00056928,0.00056431,0.00060722,0.00064275,0.00064712,0.00066345,0.00065759,0.00063546,0.00060048,0.00058617,0.00056935,0.00054666,0.00051782,0.00050056,0.00048341,0.00046331,0.00044204,0.00043805,0.00044337,0.00047125,0.00048651,0.00051293,0.00050608,0.00054728,0.00057562,0.0006175,0.0006079,0.00066313,0.0006986,0.00074795,0.00080933,0.00087363,0.00094199,0.00097837,0.00091476,0.00085575,0.00079947,0.00074441,0.00070522,0.00066982,0.00063146,0.00059858,0.00056835,0.00052424,0.00051716,0.00048934,0.00047944,0.00046101,0.00044595,0.00045062,0.00049919,0.00049343,0.00050075,0.0005161,0.0005355,0.00054904,0.00054225,0.00056617,0.00059244,0.00060052,0.00060897,0.00061372,0.00060271
Acer Capillipes,0.00059946,0.0005524,0.00055795,0.00056888,0.0006156,0.00063898,0.00063149,0.00063393,0.00063895,0.00059634,0.00058721,0.00057578,0.00056669,0.00053864,0.00052719,0.00051216,0.00050576,0.00047713,0.00042037,0.00043828,0.00044307,0.00046131,0.000485,0.00050022,0.00050812,0.00054919,0.00057575,0.00062919,0.00065269,0.00069252,0.00072327,0.00078248,0.00083414,0.00088673,0.00095142,0.00095801,0.00088576,0.00081584,0.00074559,0.00069396,0.00064167,0.00063091,0.00059208,0.00056242,0.00051641,0.0005307,0.00050384,0.0004725,0.00045785,0.00044651,0.00043924,0.00049357,0.00049833,0.00050411,0.00052932,0.00054267,0.00055699,0.00056183,0.00055837,0.00059111,0.00060751,0.00061317,0.00061027,0.00059428
Acer Capillipes,0.00055321,0.00058276,0.00052074,0.00057495,0.00060107,0.00060068,0.00060566,0.00059552,0.00059341,0.00056913,0.00054535,0.00054417,0.00052943,0.0005248,0.00050725,0.00049601,0.0004873,0.00043755,0.0004306,0.000436,0.00044354,0.00047238,0.00048704,0.00050947,0.00052215,0.00055134,0.00057878,0.00061888,0.00067277,0.00072001,0.00075503,0.00080892,0.00086298,0.00091485,0.00097837,0.00091097,0.00084917,0.00078448,0.00072748,0.00069029,0.00064487,0.00059307,0.00056657,0.00052382,0.00050103,0.00047318,0.00047589,0.00045528,0.00045104,0.00044349,0.00043897,0.00044078,0.00049003,0.00050851,0.00052437,0.00052753,0.00054212,0.00057232,0.00056827,0.00061607,0.0006215,0.00062151,0.0006251,0.00060623
Acer Capillipes,0.00060131,0.0006253,0.00062085,0.00063045,0.00061604,0.00058572,0.00055354,0.00053492,0.00051901,0.00050998,0.00049178,0.00047372,0.00047456,0.00046607,0.00041912,0.00042911,0.00046087,0.00046076,0.00045571,0.00050896,0.00051275,0.00056187,0.00059368,0.00062802,0.00067354,0.00070926,0.00075865,0.00082228,0.00089014,0.00096092,0.0010124,0.00093893,0.00086757,0.00080279,0.00075309,0.0007067,0.00066455,0.00062416,0.00059236,0.00056372,0.0005193,0.00051566,0.00047395,0.00045418,0.000446,0.00043032,0.00042179,0.00044871,0.00046496,0.00047657,0.00049824,0.00050288,0.00052401,0.00054161,0.00055335,0.00056772,0.00060657,0.00063558,0.0006319,0.00063722,0.00065142,0.00063145,0.00058382,0.00064245
Acer Capillipes,0.00072252,0.00065183,0.00064927,0.00064532,0.00061668,0.00059618,0.00057537,0.00054419,0.00050672,0.00049685,0.0004783,0.00045345,0.00043383,0.00042022,0.00042466,0.00039068,0.00040463,0.00043165,0.00044097,0.00044668,0.00048686,0.0005048,0.00054793,0.00056855,0.00060508,0.00062606,0.00066054,0.00069458,0.00075191,0.0007987,0.00085404,0.00092253,0.00098611,0.00093347,0.00086866,0.00080172,0.0007489,0.00068152,0.00066145,0.00061916,0.00059029,0.00056599,0.00053243,0.00049382,0.00048796,0.00045596,0.00043873,0.00040877,0.00039632,0.00040434,0.00040504,0.00044222,0.00045647,0.00046388,0.00049428,0.00052184,0.00055525,0.0005853,0.00062377,0.00065456,0.00065392,0.00067347,0.00065488,0.00070554
Acer Capillipes,0.00060125,0.00062882,0.00063325,0.00063565,0.00063128,0.00062538,0.00059837,0.00056223,0.0005499,0.00054336,0.00053879,0.00052426,0.00052589,0.00052059,0.00052184,0.00052295,0.00048416,0.0004981,0.00049932,0.00053312,0.00055408,0.00055864,0.00060518,0.00062707,0.00065534,0.00069333,0.00073479,0.00079609,0.00084598,0.00091509,0.00098029,0.00094952,0.00087618,0.00080001,0.00073461,0.00068995,0.00064357,0.00062295,0.00060342,0.00055977,0.00055353,0.00053394,0.00050016,0.00049272,0.00047961,0.00047744,0.00049468,0.00051109,0.00051566,0.00051753,0.00052945,0.00054439,0.00055602,0.00057072,0.00059067,0.00062443,0.00063718,0.0006481,0.00067208,0.00066463,0.000679,0.00066684,0.00062748,0.00058853
Acer Capillipes,0.00061978,0.00063273,0.00062642,0.00063594,0.00062896,0.00061917,0.00059406,0.00058447,0.00057165,0.00055893,0.00052994,0.00051184,0.00049208,0.00048011,0.00047813,0.00043757,0.00044964,0.00047779,0.00048653,0.00049705,0.00053163,0.00053195,0.00058021,0.00058939,0.00064912,0.00067794,0.0007212,0.00076817,0.00082036,0.00088437,0.00094706,0.00095963,0.00088827,0.00083026,0.00077522,0.00072566,0.00069053,0.00065581,0.00061677,0.00059048,0.00057185,0.00052628,0.00051328,0.00048165,0.00047389,0.00044461,0.00045043,0.00046177,0.00048585,0.00050149,0.0005118,0.00052448,0.00055277,0.00056488,0.00057739,0.00058369,0.0006207,0.00063011,0.00063765,0.00064217,0.00061032,0.00067965,0.00064559,0.00058442
Acer Capillipes,0.00065328,0.00059912,0.00064193,0.0006405,0.00064547,0.00064609,0.0006428,0.00062617,0.00060036,0.00059292,0.00058457,0.00056889,0.00056316,0.00055752,0.00054573,0.00052956,0.00047271,0.00048373,0.00048902,0.00049382,0.00049844,0.00053363,0.00054803,0.00058371,0.00060311,0.00064682,0.00068423,0.00072872,0.00078486,0.0008545,0.00092134,0.00099039,0.00099065,0.00091866,0.00086812,0.00081253,0.00076215,0.00071387,0.00068246,0.00065532,0.0006047,0.00058665,0.00055147,0.00054828,0.00051316,0.00049953,0.00048728,0.00047503,0.00047919,0.00052983,0.00054867,0.00056088,0.0005707,0.00057643,0.00058109,0.00058459,0.00058401,0.0006092,0.00061703,0.00061778,0.00063301,0.000647,0.00062723,0.00060964
